bathroom,rooms,apartment_condition,Тип участка,Площадь земли,Состояние дома,Тип помещения,Площадь участка,Этажность,Балкон,Водопровод,Состояние помещения,Газификация,Канализация,total_floors,floor,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center,geocode_missing,latitude_for_model,longitude_for_model,distance_to_sector_center_for_model,bathroom_missing,apartment_condition_missing,rooms_missing,floor_ratio_missing,city_Дурлешты,city_Кишинёв,city_Криково,city_Ставчены,sector_str. Nicolae Dimo,sector_Аэропорт,sector_Ботаника,sector_Буюканы,sector_Окраина,sector_Рышкановка,sector_Скулянка,sector_Старая Почта,sector_Телецентр,sector_Центр,sector_Чокана
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,47.0,1806.3829787234042,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9936019,28.8632189,936.4482508711462,0,46.9936019,28.8632189,936.4482508711462,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,47.0,1785.1063829787233,0.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0037113,28.8177588,97.80860660117335,0,47.0037113,28.8177588,97.80860660117335,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,12.0,11.0,65.0,2690.769230769231,0.9166666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0359517,28.8513692,1697.5997969558339,0,47.0359517,28.8513692,1697.5997969558339,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,9.0,7.0,66.0,1219.6969696969697,0.7777777777777778,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,3.0,22.0,2222.7272727272725,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3.0,3.0,,,,,,,2.0,,,,,16.0,3.0,112.0,3116.0714285714284,0.1875,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,47.0355817,28.8496086,1804.40565813068,0,47.0355817,28.8496086,1804.40565813068,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,13.0,2.0,65.0,2998.4615384615386,0.15384615384615385,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9783279,28.8573876,1105.763759097476,0,46.9783279,28.8573876,1105.763759097476,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,9.0,9.0,70.0,2212.8571428571427,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9837842,28.85252,482.03110207369235,0,46.9837842,28.85252,482.03110207369235,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,12.0,9.0,57.0,3156.1403508771928,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0449552,28.8622496,453.34072911757175,0,47.0449552,28.8622496,453.34072911757175,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,8.0,7.0,54.0,2664.814814814815,0.875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.974458,28.8567475,4377.444627327099,0,46.974458,28.8567475,4377.444627327099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,5.0,45.0,1775.5555555555557,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9866301,28.8500193,338.19407070088323,0,46.9866301,28.8500193,338.19407070088323,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,14.0,10.0,70.0,1530.0,0.7142857142857143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,18.0,11.0,44.0,1648.8636363636363,0.6111111111111112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0040752,28.8664599,2021.8910251434415,0,47.0040752,28.8664599,2021.8910251434415,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,14.0,1.0,75.0,1440.5333333333333,0.07142857142857142,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,4.0,2.0,65.0,2000.0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.956756,28.9012508,4992.280367170232,0,46.956756,28.9012508,4992.280367170232,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,12.0,9.0,72.0,1380.5555555555557,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0035857,28.7724806,3376.53793043051,0,47.0035857,28.7724806,3376.53793043051,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,5.0,2.0,78.0,1884.6153846153845,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9679423,28.888174,3419.9578998779393,0,46.9679423,28.888174,3419.9578998779393,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,4.0,50.0,1600.0,0.4444444444444444,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0303927,28.863067,2069.043587884502,0,47.0303927,28.863067,2069.043587884502,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,6.0,4.0,65.0,2846.153846153846,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0410846,28.768217,2645.955601686548,0,47.0410846,28.768217,2645.955601686548,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,5.0,20.0,2125.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0201476,28.8810789,1862.1463361937074,0,47.0201476,28.8810789,1862.1463361937074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,62.0,2014.3548387096773,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9850486,28.8950842,3133.628377576878,0,46.9850486,28.8950842,3133.628377576878,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,,,,,,2.0,,,,,9.0,3.0,38.0,1421.0526315789473,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0386854,28.7759567,2049.6292313898393,0,47.0386854,28.7759567,2049.6292313898393,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,2.0,,,,,,,2.0,,,,,10.0,1.0,90.0,1832.2222222222222,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0466763,28.8915811,1203.1540997101888,0,47.0466763,28.8915811,1203.1540997101888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,2.0,78.0,2178.2051282051284,0.2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9905126,28.8821551,2153.7626342682065,0,46.9905126,28.8821551,2153.7626342682065,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,9.0,74.0,2768.9189189189187,0.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0393568,28.7594802,3298.131262844351,0,47.0393568,28.7594802,3298.131262844351,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,5.0,1.0,97.0,2835.0515463917527,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0472832,28.7689746,2737.8039223743313,0,47.0472832,28.7689746,2737.8039223743313,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,5.0,3.0,71.0,1618.3098591549297,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0325286,28.7790868,1949.874330844143,0,47.0325286,28.7790868,1949.874330844143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,6.0,5.0,16.0,2056.25,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0303669,28.8834081,756.2710511099295,0,47.0303669,28.8834081,756.2710511099295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,16.0,5.0,82.0,2664.6341463414633,0.3125,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0158666,28.8480654,1516.9416737633398,0,47.0158666,28.8480654,1516.9416737633398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,4.0,,,,,,,2.0,,,,,10.0,8.0,100.0,1650.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9720267,28.8531604,1777.291635129261,0,46.9720267,28.8531604,1777.291635129261,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,9.0,2.0,77.0,1590.909090909091,0.2222222222222222,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.9791989,28.8586696,1040.7728950405908,0,46.9791989,28.8586696,1040.7728950405908,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,12.0,9.0,91.0,2000.0,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0381179,28.7653123,2857.658132543551,0,47.0381179,28.7653123,2857.658132543551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,4.0,4.0,,,,,,,2.0,,,,,11.0,10.0,130.0,1884.6153846153845,0.9090909090909091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0128007,28.8486809,1774.7923795477222,0,47.0128007,28.8486809,1774.7923795477222,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,7.0,60.0,1366.6666666666667,0.7777777777777778,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0683497,28.8941743,3618.4196847132707,0,47.0683497,28.8941743,3618.4196847132707,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,,,,,,,2.0,,,,,16.0,2.0,48.0,1872.9166666666667,0.125,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.033451,28.8659456,1743.3181240100362,0,47.033451,28.8659456,1743.3181240100362,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,9.0,6.0,151.0,4539.735099337749,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.0205805,28.8338516,405.3094534416128,0,47.0205805,28.8338516,405.3094534416128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,2.0,18.0,2383.3333333333335,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.9842858,28.8444898,831.248313173969,0,46.9842858,28.8444898,831.248313173969,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,6.0,48.0,2393.75,0.6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0415268,28.8669998,884.5227230391561,0,47.0415268,28.8669998,884.5227230391561,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,9.0,3.0,84.0,1269.642857142857,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,9.0,3.0,84.0,1269.642857142857,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,9.0,3.0,49.0,1410.204081632653,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9429121,28.9228055,7238.56211873828,0,46.9429121,28.9228055,7238.56211873828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3.0,0.0,,,,,,,2.0,,,,,7.0,3.0,84.0,1279.7619047619048,0.42857142857142855,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9895375,28.81125,1559.1858007952283,0,46.9895375,28.81125,1559.1858007952283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,5.0,3.0,65.0,1350.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,5.0,3.0,45.0,1420.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,,,,,,,2.0,,,,,7.0,6.0,46.0,1038.5869565217392,0.8571428571428571,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.126153,28.8643878,1329.6525159660753,0,47.126153,28.8643878,1329.6525159660753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,8.0,44.0,1784.090909090909,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0568698,28.8506053,3409.9671853394093,0,47.0568698,28.8506053,3409.9671853394093,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,9.0,20.0,1645.0,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.97672,28.8617353,1384.7553623211866,0,46.97672,28.8617353,1384.7553623211866,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,16.0,15.0,52.0,1921.1538461538462,0.9375,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0327257,28.8816362,666.3358475966261,0,47.0327257,28.8816362,666.3358475966261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,13.0,6.0,79.0,1645.5696202531647,0.46153846153846156,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0624684,28.844226,2900.10828889157,0,47.0624684,28.844226,2900.10828889157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,9.0,1.0,54.0,2129.6296296296296,0.1111111111111111,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,47.0248724,28.7705066,2921.0366689172497,0,47.0248724,28.7705066,2921.0366689172497,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,4.0,2.0,,,,,,,2.0,,,,,5.0,4.0,127.0,1283.4645669291338,0.8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0329136,28.7919964,1073.9671201523495,0,47.0329136,28.7919964,1073.9671201523495,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,7.0,45.0,2108.8888888888887,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.013269,28.7527852,1002.8947142866808,0,47.013269,28.7527852,1002.8947142866808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,4.0,,,,,,,2.0,,,,,9.0,5.0,55.0,1636.3636363636363,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.983448,28.8365876,1414.4812454998762,0,46.983448,28.8365876,1414.4812454998762,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,3.0,35.0,2128.5714285714284,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0426696,28.8674865,781.6947201114756,0,47.0426696,28.8674865,781.6947201114756,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,2.0,64.0,1953.125,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9739541,28.8503007,1586.8452904697428,0,46.9739541,28.8503007,1586.8452904697428,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,9.0,4.0,34.0,2029.4117647058824,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0349381,28.8818318,555.9223208750133,0,47.0349381,28.8818318,555.9223208750133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,3.0,,,,,,,2.0,,,,,5.0,5.0,112.0,2678.5625,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9834231,28.8488504,641.5560529023105,0,46.9834231,28.8488504,641.5560529023105,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,0.0,,,,,,,2.0,,,,,10.0,7.0,74.0,1857.5,0.7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0303927,28.863067,2459.7107659127737,0,47.0303927,28.863067,2459.7107659127737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2.0,0.0,,,,,,,2.0,,,,,10.0,2.0,58.0,1172.4137931034484,0.2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,2.0,,,,,,,2.0,,,,,10.0,9.0,75.0,1226.6666666666667,0.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0568476,28.8934603,2342.6520306176058,0,47.0568476,28.8934603,2342.6520306176058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,4.0,,,,,,,2.0,,,,,13.0,6.0,57.0,1500.0,0.46153846153846156,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,46.9540603,28.9210132,,1,46.9540603,28.9210132,1678.113886189654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,3.0,3.0,,,,,,,2.0,,,,,5.0,5.0,68.0,1757.3529411764705,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0024406,28.8687948,1958.9183216381387,0,47.0024406,28.8687948,1958.9183216381387,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,12.0,10.0,72.0,2291.6666666666665,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.00091,28.8389865,2621.5619670482847,0,47.00091,28.8389865,2621.5619670482847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,1.0,36.0,3250.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9757031,28.8581079,1402.414193600739,0,46.9757031,28.8581079,1402.414193600739,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,10.0,10.0,43.0,2837.2093023255816,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0315675,28.7805533,1891.2493884084581,0,47.0315675,28.7805533,1891.2493884084581,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2.0,2.0,,,,,,,2.0,,,,,9.0,2.0,51.0,1862.7450980392157,0.2222222222222222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0416416,28.7705364,2477.484939174808,0,47.0416416,28.7705364,2477.484939174808,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,4.0,3.0,38.0,1971.0526315789473,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,,,,,,,2.0,,,,,1.0,1.0,32.0,1750.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0203092,28.8230061,795.759665229035,0,47.0203092,28.8230061,795.759665229035,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,2.0,,,,,,,2.0,,,,,9.0,8.0,70.0,1335.7142857142858,0.8888888888888888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.978455,28.8607246,1177.5807880609957,0,46.978455,28.8607246,1177.5807880609957,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,1.0,,,,,,,2.0,,,,,1.0,1.0,35.0,1271.4285714285713,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0077697,28.836382,1835.0483619054314,0,47.0077697,28.836382,1835.0483619054314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,4.0,4.0,,,,,,,2.0,,,,,4.0,4.0,88.0,4089.7727272727275,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0274403,28.8390325,656.1123146990258,0,47.0274403,28.8390325,656.1123146990258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,,,,,,,2.0,,,,,5.0,5.0,17.0,1588.235294117647,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0225368,28.844226,1678.113886189654,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,1.0,82.0,1829.2682926829268,0.1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9904884,28.8283048,1634.1842996756004,0,46.9904884,28.8283048,1634.1842996756004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,10.0,2.0,72.0,1944.4444444444443,0.2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.0465055,28.7692438,2690.5537729214184,0,47.0465055,28.7692438,2690.5537729214184,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,3.0,4.0,,,,,,,2.0,,,,,13.0,11.0,82.0,3475.609756097561,0.8461538461538461,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.0391194,28.8086341,2441.8279254033523,0,47.0391194,28.8086341,2441.8279254033523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,,,,,,,2.0,,,,,10.0,5.0,43.0,1178.139534883721,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,3.0,4.0,,,,,,,2.0,,,,,10.0,10.0,72.0,1319.4444444444443,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.985024,28.8544534,332.6984924826548,0,46.985024,28.8544534,332.6984924826548,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,2.0,,,,,,,2.0,,,,,9.0,7.0,35.0,1800.0,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0568696,28.8667886,920.9296261321848,0,47.0568696,28.8667886,920.9296261321848,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2.0,2.0,,,,,,,2.0,,,,,9.0,9.0,53.0,1490.566037735849,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0507991,28.8880855,1647.043167098895,0,47.0507991,28.8880855,1647.043167098895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2.0,2.0,,,,,,,2.0,,,,,5.0,1.0,58.0,1896.551724137931,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,46.9787979,28.838316,1569.243890298891,0,46.9787979,28.838316,1569.243890298891,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,4.0,,,,,,,2.0,,,,,12.0,2.0,68.0,2485.294117647059,0.16666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0415297,28.7609362,3199.8808622417887,0,47.0415297,28.7609362,3199.8808622417887,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,4.0,4.0,,,,,,,2.0,,,,,5.0,2.0,80.0,1498.75,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0344913,28.8083474,644.643834645841,0,47.0344913,28.8083474,644.643834645841,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
